Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,cycle,epochs,eval-amount,eval-batch-size,experiment,input-size,learning-rate,optimizer,sample-rate,scaled-columns,seed,target-column,test-amount,test-batch-size,train-amount,train-batch-size,updates,used-columns,eval-accuracy,eval-balanced-accuracy,eval-fall-out,eval-false-negatives,eval-false-positives,eval-miss-rate,eval-precision,eval-recall,eval-selectivity,eval-true-negatives,eval-true-positives,test-accuracy,test-balanced-accuracy,test-fall-out,test-false-negatives,test-false-positives,test-miss-rate,test-precision,test-recall,test-selectivity,test-true-negatives,test-true-positives
2024-04-15 18:32:04,2.7min,5830e46cf8dc4d23bc232be1e75a7fff,local-training-3-3,,,unknown,FINISHED,3,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82801,0.61693,0.03075,14740,2459,0.73538,0.68324,0.26462,0.96925,77497,5304,0.82715,0.61588,0.03106,5921,993,0.73718,0.68009,0.26282,0.96894,30975,2111
2024-04-15 18:32:04,2.7min,218517e0fa8c436bac1ed439400d4cf3,local-training-3-3,,,unknown,FINISHED,3,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82777,0.61562,0.03147,14704,2519,0.7373,0.6753,0.2627,0.96853,77538,5239,0.82865,0.61747,0.03068,5872,982,0.73437,0.68384,0.26563,0.96932,31022,2124
2024-04-15 18:32:04,2.7min,0b74e1f0dcfe45239846f664c258c0b5,local-training-3-3,,,unknown,FINISHED,3,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82799,0.61755,0.03143,14687,2514,0.73347,0.67979,0.26653,0.96857,77462,5337,0.82978,0.61672,0.03034,5836,973,0.73622,0.68244,0.26378,0.96966,31100,2091
2024-04-15 18:32:04,2.6min,3949ef3bb9eb4a24b3a67d255439ee50,local-training-3-3,,,unknown,FINISHED,3,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82694,0.61544,0.03145,14792,2514,0.73768,0.67661,0.26232,0.96855,77434,5260,0.82465,0.61237,0.03157,6006,1008,0.74368,0.67251,0.25632,0.96843,30916,2070
2024-04-15 18:30:46,5.3min,476b28d9ac6842b1a8ce7813e7fd8ffc,federated-training-3-3,,,unknown,FINISHED,3,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,1440000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.81901,0.59726,0.03293,15465,2634,0.77255,0.6335,0.22745,0.96707,77348,4553,,,,,,,,,,,
2024-04-15 18:26:04,2.3min,d56bfed8fd264788b0eaa880c5cd1b86,local-training-3-2,,,unknown,FINISHED,2,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.83073,0.61481,0.02601,14845,2082,0.74437,0.71003,0.25563,0.97399,77975,5098,0.83098,0.61607,0.02587,5933,828,0.742,0.71359,0.258,0.97413,31176,2063
2024-04-15 18:25:04,2.7min,7f2cd9601ba84aeb85649613dd7b0114,local-training-3-2,,,unknown,FINISHED,2,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.8307,0.61587,0.02555,14887,2043,0.74272,0.71625,0.25728,0.97445,77913,5157,0.82957,0.61446,0.02606,5984,833,0.74502,0.71086,0.25498,0.97394,31135,2048
2024-04-15 18:25:04,2.6min,7d400e60a0c044e8bd394058e089d34a,local-training-3-2,,,unknown,FINISHED,2,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.83032,0.61603,0.02653,14846,2122,0.74141,0.70932,0.25859,0.97347,77854,5178,0.83273,0.61605,0.02501,5889,802,0.7429,0.71761,0.2571,0.97499,31271,2038
2024-04-15 18:25:04,2.6min,d196710c875347c0ae760d89279bc5de,local-training-3-2,,,unknown,FINISHED,2,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82984,0.61441,0.02592,14944,2072,0.74526,0.71142,0.25474,0.97408,77876,5108,0.82752,0.6113,0.02603,6068,831,0.75136,0.70729,0.24864,0.97397,31093,2008
2024-04-15 18:24:06,5.3min,c2d639c286554f6ca6a08ef88a774faa,federated-training-3-2,,,unknown,FINISHED,2,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,1440000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.8226,0.59791,0.02738,15550,2190,0.7768,0.67107,0.2232,0.97262,77792,4468,,,,,,,,,,,
2024-04-15 18:19:04,2.9min,5f2d05ce37ef4af7879493023aa08817,local-training-3-1,,,unknown,FINISHED,1,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.83037,0.6042,0.0183,15500,1463,0.7733,0.75645,0.2267,0.9817,78493,4544,0.8292,0.60183,0.01821,6250,582,0.77814,0.75381,0.22186,0.98179,31386,1782
2024-04-15 18:19:04,2.9min,602fbacdf31243e0bfdda105163d4fc0,local-training-3-1,,,unknown,FINISHED,1,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.83124,0.60487,0.01856,15390,1486,0.7717,0.75393,0.2283,0.98144,78571,4553,0.831,0.60506,0.0185,6168,592,0.77139,0.75537,0.22861,0.9815,31412,1828
2024-04-15 18:19:04,2.9min,0428c949d74840d0a9ea7cd3da484df8,local-training-3-1,,,unknown,FINISHED,1,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82907,0.60186,0.01916,15561,1532,0.77712,0.74445,0.22288,0.98084,78444,4463,0.83203,0.60269,0.0174,6161,558,0.77722,0.7599,0.22278,0.9826,31515,1766
2024-04-15 18:19:04,2.9min,42bed83c0c7d44d0b82cf4454c48400d,local-training-3-1,,,unknown,FINISHED,1,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,40000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82925,0.60201,0.0186,15588,1487,0.77738,0.75013,0.22262,0.9814,78461,4464,0.8273,0.59997,0.01873,6310,598,0.78133,0.74704,0.21867,0.98127,31326,1766
2024-04-15 18:17:26,5.3min,e969aa9998b7475aa6d988c9378c7689,federated-training-3-1,,,unknown,FINISHED,1,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,0,0,1440000,0,4,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82245,0.58649,0.02,16155,1600,0.80702,0.70712,0.19298,0.98,78382,3863,,,,,,,,,,,
2024-04-15 18:15:06,2.0min,cb4f6f6c74b34cd8aef191b0c5672971,initial-training-3-1,,,unknown,FINISHED,1,10,100000,64,3,6,0.2,SGD,0.2,['amount'],42,isFraud,100000,64,360000,72000,0,"['amount', 'type_CASH_IN', 'type_CASH_OUT', 'type_DEBIT', 'type_PAYMENT', 'type_TRANSFER', 'isFraud']",0.82077,0.56858,0.01085,17055,868,0.85198,0.77343,0.14802,0.98915,79114,2963,0.82077,0.56858,0.01085,17055,868,0.85198,0.77343,0.14802,0.98915,79114,2963
