name,action-time-start,action-time-end,action-total-seconds,cycle
system-monitoring,1713198977.5833864,1713198977.8291082,0.24572,3
server-monitoring,1713198977.5831509,1713198977.861331,0.27818,3
check-workers,1713198982.5813017,1713198982.6291676,0.04787,3
server-monitoring,1713198982.5838697,1713198982.7953057,0.21144,3
model-pipeline,1713198987.582892,1713198987.6800056,0.09711,3
check-workers,1713198987.5820544,1713198987.8259242,0.24387,3
data-pipeline,1713198987.582644,1713198987.84664,0.264,3
system-monitoring,1713198987.5824003,1713198988.1228476,0.54045,3
server-monitoring,1713198987.582228,1713198988.0210576,0.43883,3
check-workers,1713198992.58178,1713198992.6907454,0.10897,3
server-monitoring,1713198992.5836976,1713198992.81736,0.23366,3
check-workers,1713198997.58184,1713198997.6454704,0.06363,3
system-monitoring,1713198997.5860126,1713198997.8440776,0.25806,3
server-monitoring,1713198997.5849495,1713198997.901778,0.31683,3
check-workers,1713199002.5817723,1713199002.6967278,0.11496,3
server-monitoring,1713199002.583614,1713199002.8607218,0.27711,3
check-workers,1713199007.5859818,1713199007.8313916,0.24541,3
update-pipeline,1713199007.587265,1713199007.8665771,0.27931,3
server-monitoring,1713199007.58645,1713199008.387392,0.80094,3
system-monitoring,1713199007.5869794,1713199008.4250064,0.83803,3
check-workers,1713199012.5815184,1713199012.6838326,0.10231,3
server-monitoring,1713199012.583409,1713199012.7895708,0.20616,3
check-workers,1713199017.5816154,1713199017.6213374,0.03972,3
data-pipeline,1713199017.5843904,1713199017.854843,0.27045,3
system-monitoring,1713199017.584035,1713199017.9056795,0.32164,3
server-monitoring,1713199017.5832996,1713199017.958425,0.37513,3
aggregation-pipeline,1713199017.5854907,1713199021.6812062,4.09572,4
check-workers,1713199022.5815666,1713199022.5858967,0.00433,4
server-monitoring,1713199022.5835185,1713199022.74328,0.15976,4
check-workers,1713199027.5815296,1713199027.6191173,0.03759,4
system-monitoring,1713199027.583755,1713199027.7322469,0.14849,4
server-monitoring,1713199027.5831451,1713199027.823689,0.24054,4
check-workers,1713199032.5815058,1713199032.6825032,0.101,4
server-monitoring,1713199032.5834036,1713199032.7763262,0.19292,4
check-workers,1713199037.5814998,1713199037.6160436,0.03454,4
system-monitoring,1713199037.5836911,1713199037.7383456,0.15465,4
server-monitoring,1713199037.5831506,1713199037.7957702,0.21262,4
check-workers,1713199042.5815551,1713199042.6934414,0.11189,4
server-monitoring,1713199042.5833986,1713199042.8052156,0.22182,4
check-workers,1713199047.5812354,1713199047.6215682,0.04033,4
model-pipeline,1713199047.5850966,1713199047.7113123,0.12622,4
system-monitoring,1713199047.5845077,1713199050.1511564,2.56665,4
data-pipeline,1713199047.5848837,1713199049.0756392,1.49076,4
server-monitoring,1713199047.583508,1713199050.8909621,3.30745,4
check-workers,1713199052.581297,1713199052.7720542,0.19076,4
server-monitoring,1713199052.581479,1713199052.887707,0.30623,4
update-pipeline,1713199047.5853808,1713199052.8978705,5.31249,4
check-workers,1713199057.5810165,1713199057.6168358,0.03582,4
system-monitoring,1713199057.5832336,1713199057.7480478,0.16481,4
server-monitoring,1713199057.5827754,1713199057.8068428,0.22407,4
check-workers,1713199062.581461,1713199062.681166,0.0997,4
server-monitoring,1713199062.5833447,1713199062.7749426,0.1916,4
check-workers,1713199067.5816689,1713199067.6375837,0.05591,4
aggregation-pipeline,1713199067.5860076,1713199067.6599116,0.0739,4
system-monitoring,1713199067.584577,1713199067.7938924,0.20932,4
server-monitoring,1713199067.5835145,1713199067.899735,0.31622,4
check-workers,1713199072.5815043,1713199072.616384,0.03488,4
server-monitoring,1713199072.583387,1713199072.7565782,0.17319,4
check-workers,1713199077.581621,1713199077.6355965,0.05398,4
data-pipeline,1713199077.5842738,1713199077.648743,0.06447,4
system-monitoring,1713199077.583804,1713199077.7969377,0.21313,4
server-monitoring,1713199077.5832589,1713199077.8396068,0.25635,4
check-workers,1713199082.5812309,1713199082.6599243,0.07869,4
server-monitoring,1713199082.5837276,1713199082.7635708,0.17984,4
check-workers,1713199087.5816286,1713199087.6165056,0.03488,4
server-monitoring,1713199087.5835025,1713199087.8439507,0.26045,4
system-monitoring,1713199087.583748,1713199087.8019369,0.21819,4
check-workers,1713199093.125391,1713199094.0645185,0.93913,4
update-pipeline,1713199087.5847251,1713199096.1394591,8.55473,4
check-workers,1713199097.5814104,1713199097.6143165,0.03291,4
system-monitoring,1713199097.5832243,1713199097.7462654,0.16304,4
server-monitoring,1713199097.5830238,1713199097.79707,0.21405,4
check-workers,1713199102.5815086,1713199102.6159492,0.03444,4
server-monitoring,1713199102.5833585,1713199102.7716305,0.18827,4
model-pipeline,1713199107.5845404,1713199107.6254034,0.04086,4
check-workers,1713199107.5813766,1713199107.7159872,0.13461,4
data-pipeline,1713199107.5843449,1713199107.7363148,0.15197,4
server-monitoring,1713199107.5830796,1713199108.0944095,0.51133,4
system-monitoring,1713199107.58387,1713199108.1424816,0.55861,4
check-workers,1713199112.5814228,1713199112.6235073,0.04208,4
server-monitoring,1713199112.5831015,1713199112.7524757,0.16937,4
check-workers,1713199117.5815237,1713199117.6974967,0.11597,4
system-monitoring,1713199117.5845087,1713199117.7956991,0.21119,4
server-monitoring,1713199117.5842135,1713199117.9243877,0.34017,4
aggregation-pipeline,1713199117.5895035,1713199117.9002697,0.31077,4
check-workers,1713199122.581527,1713199122.6208432,0.03932,4
server-monitoring,1713199122.5834148,1713199122.7594788,0.17606,4
system-monitoring,1713199127.583871,1713199127.7986987,0.21483,4
check-workers,1713199132.581769,1713199132.6166594,0.03489,4
server-monitoring,1713199132.5835874,1713199132.7607217,0.17713,4
check-workers,1713199137.5818377,1713199137.6296637,0.04783,4
data-pipeline,1713199137.584288,1713199137.6428804,0.05859,4
system-monitoring,1713199137.5839427,1713199137.8043246,0.22038,4
server-monitoring,1713199137.5836349,1713199137.8384433,0.25481,4
check-workers,1713199142.5814185,1713199142.688934,0.10752,4
server-monitoring,1713199142.5834482,1713199142.8239453,0.2405,4
check-workers,1713199147.5818222,1713199147.6388168,0.05699,4
system-monitoring,1713199147.5838432,1713199147.755541,0.1717,4
server-monitoring,1713199147.583564,1713199147.8753479,0.29178,4
check-workers,1713199152.5819683,1713199152.6873038,0.10534,4
server-monitoring,1713199152.5840576,1713199152.8264427,0.24239,4
check-workers,1713199157.58189,1713199157.6262045,0.04431,4
system-monitoring,1713199157.5849936,1713199157.7392275,0.15423,4
server-monitoring,1713199157.5846684,1713199157.7998884,0.21522,4
check-workers,1713199162.5817633,1713199162.6888547,0.10709,4
server-monitoring,1713199162.5835457,1713199162.8107324,0.22719,4
model-pipeline,1713199167.5876477,1713199167.6507838,0.06314,4
check-workers,1713199167.5825586,1713199167.7994118,0.21685,4
data-pipeline,1713199167.587325,1713199167.7353039,0.14798,4
update-pipeline,1713199167.5898094,1713199167.768129,0.17832,4
system-monitoring,1713199167.5864272,1713199168.1012285,0.5148,4
aggregation-pipeline,1713199167.5899704,1713199167.8371003,0.24713,4
server-monitoring,1713199167.586185,1713199168.3710518,0.78487,4
check-workers,1713199172.5816014,1713199172.69314,0.11154,4
server-monitoring,1713199172.5837834,1713199172.8265822,0.2428,4
check-workers,1713199177.5818841,1713199177.6494482,0.06756,4
system-monitoring,1713199177.584952,1713199177.9384713,0.35352,4
server-monitoring,1713199177.5845826,1713199178.027641,0.44306,4
check-workers,1713199182.5813801,1713199182.6394753,0.0581,4
server-monitoring,1713199182.582996,1713199182.7969806,0.21398,4
check-workers,1713199187.5814,1713199187.772688,0.19129,4
system-monitoring,1713199187.5819063,1713199188.0156264,0.43372,4
check-workers,1713199192.5816648,1713199192.6410108,0.05935,4
server-monitoring,1713199192.583946,1713199192.786954,0.20301,4
check-workers,1713199197.581938,1713199197.7323947,0.15046,4
data-pipeline,1713199197.5866983,1713199197.8487494,0.26205,4
server-monitoring,1713199197.5850875,1713199197.9859416,0.40085,4
system-monitoring,1713199197.5854187,1713199197.9308553,0.34544,4
check-workers,1713199202.5814683,1713199202.6924276,0.11096,4
server-monitoring,1713199202.5838246,1713199202.8137705,0.22995,4
update-pipeline,1713199207.5863073,1713199207.6739306,0.08762,4
check-workers,1713199207.5816805,1713199207.652485,0.0708,4
system-monitoring,1713199207.5859473,1713199207.9994702,0.41352,4
server-monitoring,1713199207.5849953,1713199208.0389922,0.454,4
check-workers,1713199212.5816126,1713199212.6410017,0.05939,4
server-monitoring,1713199212.583561,1713199212.8169963,0.23344,4
check-workers,1713199217.5820959,1713199217.7517211,0.16963,4
aggregation-pipeline,1713199217.5872622,1713199217.871336,0.28407,4
server-monitoring,1713199217.5856001,1713199218.0322065,0.44661,4
system-monitoring,1713199217.5867467,1713199218.0972443,0.5105,4
check-workers,1713199222.5818224,1713199222.627645,0.04582,4
server-monitoring,1713199222.5837138,1713199222.7929714,0.20926,4
model-pipeline,1713199227.58561,1713199227.6344097,0.0488,4
check-workers,1713199227.5822353,1713199227.725599,0.14336,4
data-pipeline,1713199227.5850408,1713199227.7559266,0.17089,4
server-monitoring,1713199227.58429,1713199228.0682402,0.48395,4
system-monitoring,1713199227.5846403,1713199228.1656263,0.58099,4
check-workers,1713199232.5815587,1713199232.6349702,0.05341,4
server-monitoring,1713199232.5836267,1713199232.778798,0.19517,4
check-workers,1713199237.5812385,1713199237.6229246,0.04169,4
system-monitoring,1713199237.5836263,1713199237.780112,0.19649,4
server-monitoring,1713199237.5833676,1713199237.8314724,0.2481,4
check-workers,1713199242.581529,1713199242.631577,0.05005,4
server-monitoring,1713199242.583896,1713199242.773028,0.18913,4
check-workers,1713199247.5823548,1713199247.6565993,0.07424,4
update-pipeline,1713199247.5830395,1713199247.6702242,0.08718,4
system-monitoring,1713199247.5827167,1713199247.9610796,0.37836,4
server-monitoring,1713199247.582502,1713199248.0063639,0.42386,4
check-workers,1713199252.5817704,1713199252.6842632,0.10249,4
server-monitoring,1713199252.5836058,1713199252.8182485,0.23464,4
check-workers,1713199257.5818105,1713199257.6182606,0.03645,4
data-pipeline,1713199257.58424,1713199257.6974277,0.11319,4
system-monitoring,1713199257.5838733,1713199257.7659972,0.18212,4
server-monitoring,1713199257.5835779,1713199257.915033,0.33146,4
check-workers,1713199262.5814764,1713199262.6961994,0.11472,4
server-monitoring,1713199262.5834508,1713199262.8413644,0.25791,4
check-workers,1713199267.5811346,1713199267.6502006,0.06907,4
aggregation-pipeline,1713199267.5843103,1713199267.7274137,0.1431,4
system-monitoring,1713199267.5838559,1713199267.7975864,0.21373,4
server-monitoring,1713199267.5827417,1713199267.8824887,0.29975,4
check-workers,1713199272.5816615,1713199272.6171174,0.03546,4
server-monitoring,1713199272.5834887,1713199272.8402581,0.25677,4
check-workers,1713199277.5815063,1713199277.624057,0.04255,4
system-monitoring,1713199277.5840878,1713199277.7498713,0.16578,4
server-monitoring,1713199277.5834715,1713199277.835295,0.25182,4
check-workers,1713199282.5812836,1713199282.6200325,0.03875,4
server-monitoring,1713199282.5831406,1713199282.7825053,0.19936,4
check-workers,1713199287.582504,1713199287.673249,0.09074,4
model-pipeline,1713199287.5876944,1713199287.8539965,0.2663,4
update-pipeline,1713199287.5882378,1713199287.9235535,0.33532,4
data-pipeline,1713199287.5865674,1713199288.0317192,0.44515,4
system-monitoring,1713199287.5862896,1713199288.1571345,0.57084,4
server-monitoring,1713199287.5826697,1713199288.107352,0.52468,4
check-workers,1713199292.5815256,1713199292.6206818,0.03916,4
server-monitoring,1713199292.5836277,1713199292.7749708,0.19134,4
check-workers,1713199297.581446,1713199297.6303883,0.04894,4
system-monitoring,1713199297.58418,1713199297.7515793,0.1674,4
server-monitoring,1713199297.5832865,1713199297.824422,0.24114,4
check-workers,1713199302.581486,1713199302.6858497,0.10436,4
server-monitoring,1713199302.5835094,1713199302.7898011,0.20629,4
check-workers,1713199307.581357,1713199307.6261306,0.04477,4
system-monitoring,1713199307.583209,1713199307.7365863,0.15338,4
server-monitoring,1713199307.5829742,1713199307.7965794,0.21361,4
check-workers,1713199312.581566,1713199312.6817904,0.10022,4
server-monitoring,1713199312.583588,1713199312.780282,0.19669,4
check-workers,1713199317.5818167,1713199317.6184158,0.0366,4
data-pipeline,1713199317.584945,1713199317.6846247,0.09968,4
system-monitoring,1713199317.5846615,1713199317.8277876,0.24313,4
server-monitoring,1713199317.583593,1713199318.2160358,0.63244,4
aggregation-pipeline,1713199317.5859077,1713199321.9859138,4.40001,5
check-workers,1713199322.5811276,1713199322.5847268,0.0036,5
server-monitoring,1713199322.5827007,1713199322.7447467,0.16205,5
check-workers,1713199327.5814996,1713199327.6195023,0.038,5
system-monitoring,1713199327.5842974,1713199329.0556629,1.47137,5
server-monitoring,1713199327.5836668,1713199330.0056818,2.42201,5
update-pipeline,1713199327.584597,1713199332.4882884,4.90369,5
check-workers,1713199332.5811808,1713199332.6187432,0.03756,5
server-monitoring,1713199332.5827837,1713199332.9283392,0.34556,5
check-workers,1713199337.5812848,1713199337.6175084,0.03622,5
system-monitoring,1713199337.583351,1713199337.7448199,0.16147,5
server-monitoring,1713199337.5828996,1713199337.827293,0.24439,5
check-workers,1713199342.5815747,1713199342.6215916,0.04002,5
server-monitoring,1713199342.5835018,1713199342.761558,0.17806,5
check-workers,1713199347.5812898,1713199347.6221645,0.04087,5
model-pipeline,1713199347.5852356,1713199347.6374316,0.0522,5
data-pipeline,1713199347.5849776,1713199347.685426,0.10045,5
system-monitoring,1713199347.5845819,1713199347.8492568,0.26467,5
server-monitoring,1713199347.5841827,1713199347.8892064,0.30502,5
check-workers,1713199352.5815291,1713199352.683941,0.10241,5
server-monitoring,1713199352.5834935,1713199352.7923093,0.20882,5
check-workers,1713199357.581656,1713199357.616992,0.03534,5
system-monitoring,1713199357.584149,1713199357.7338574,0.14971,5
server-monitoring,1713199357.5835166,1713199357.8223677,0.23885,5
check-workers,1713199362.5814767,1713199362.6806877,0.09921,5
server-monitoring,1713199362.5833712,1713199362.791976,0.2086,5
check-workers,1713199367.5815866,1713199367.6174824,0.0359,5
aggregation-pipeline,1713199367.5850878,1713199367.6703155,0.08523,5
system-monitoring,1713199367.583991,1713199367.9008865,0.3169,5
server-monitoring,1713199367.5832565,1713199367.9723835,0.38913,5
check-workers,1713199372.8343172,1713199373.8507996,1.01648,5
server-monitoring,1713199373.506567,1713199373.9475996,0.44103,5
update-pipeline,1713199367.584406,1713199375.603507,8.0191,5
system-monitoring,1713199377.584678,1713199377.9015687,0.31689,5
data-pipeline,1713199377.5854275,1713199377.7897403,0.20431,5
server-monitoring,1713199377.5843039,1713199377.9602525,0.37595,5
check-workers,1713199382.5812056,1713199382.6838408,0.10264,5
server-monitoring,1713199382.58307,1713199382.7793171,0.19625,5
check-workers,1713199387.5814884,1713199387.6229799,0.04149,5
system-monitoring,1713199387.5838127,1713199387.7354405,0.15163,5
server-monitoring,1713199387.5831015,1713199387.8345332,0.25143,5
check-workers,1713199392.5815241,1713199392.6883578,0.10683,5
server-monitoring,1713199392.5834181,1713199392.7911015,0.20768,5
check-workers,1713199397.581539,1713199397.6180236,0.03648,5
system-monitoring,1713199397.5837667,1713199397.7404068,0.15664,5
server-monitoring,1713199397.5831819,1713199397.8310997,0.24792,5
check-workers,1713199402.581926,1713199402.6241627,0.04224,5
server-monitoring,1713199402.583721,1713199402.7630692,0.17935,5
model-pipeline,1713199407.5848222,1713199407.628203,0.04338,5
check-workers,1713199407.5823348,1713199407.6713262,0.08899,5
data-pipeline,1713199407.5844307,1713199407.686015,0.10158,5
update-pipeline,1713199407.5851278,1713199407.7176366,0.13251,5
system-monitoring,1713199407.5840464,1713199407.982908,0.39886,5
server-monitoring,1713199407.5837963,1713199408.108408,0.52461,5
check-workers,1713199412.5814614,1713199412.6374493,0.05599,5
server-monitoring,1713199412.5830739,1713199412.7784908,0.19542,5
aggregation-pipeline,1713199417.5830355,1713199417.8093662,0.22633,5
server-monitoring,1713199417.5826232,1713199417.9235673,0.34094,5
check-workers,1713199422.5811226,1713199422.6177795,0.03666,5
server-monitoring,1713199422.5826297,1713199422.76727,0.18464,5
check-workers,1713199427.5815957,1713199427.6973577,0.11576,5
system-monitoring,1713199427.5834136,1713199427.7841032,0.20069,5
server-monitoring,1713199427.583195,1713199427.9723215,0.38913,5
check-workers,1713199432.5815582,1713199432.6394384,0.05788,5
server-monitoring,1713199432.5843308,1713199432.7783115,0.19398,5
check-workers,1713199437.5810668,1713199437.63857,0.0575,5
data-pipeline,1713199437.5843832,1713199437.6549478,0.07056,5
system-monitoring,1713199437.5841548,1713199437.8631957,0.27904,5
server-monitoring,1713199437.5836902,1713199437.9381502,0.35446,5
check-workers,1713199442.5810323,1713199442.6168673,0.03584,5
server-monitoring,1713199442.5825403,1713199442.777948,0.19541,5
check-workers,1713199447.583832,1713199447.6494596,0.06563,5
system-monitoring,1713199447.5842574,1713199447.8803048,0.29605,5
check-workers,1713199452.581866,1713199452.714073,0.13221,5
server-monitoring,1713199452.5853238,1713199452.8533714,0.26805,5
check-workers,1713199457.5819776,1713199457.640934,0.05896,5
system-monitoring,1713199457.585339,1713199457.834521,0.24918,5
server-monitoring,1713199457.5850437,1713199457.8953214,0.31028,5
check-workers,1713199462.5813692,1713199462.6941972,0.11283,5
server-monitoring,1713199462.584005,1713199462.8382318,0.25423,5
model-pipeline,1713199467.5868587,1713199467.6528618,0.066,5
aggregation-pipeline,1713199467.5872219,1713199467.785994,0.19877,5
check-workers,1713199467.5824335,1713199467.6309175,0.04848,5
system-monitoring,1713199467.5852442,1713199467.9630258,0.37778,5
server-monitoring,1713199467.5850046,1713199468.1161613,0.53116,5
data-pipeline,1713199467.5857618,1713199468.1759615,0.5902,5
check-workers,1713199472.5813065,1713199472.6233392,0.04203,5
server-monitoring,1713199472.5835545,1713199472.7760673,0.19251,5
check-workers,1713199477.5816011,1713199477.6157527,0.03415,5
system-monitoring,1713199477.583889,1713199477.7355316,0.15164,5
server-monitoring,1713199477.5833876,1713199477.825799,0.24241,5
check-workers,1713199482.5814502,1713199482.6910582,0.10961,5
server-monitoring,1713199482.5832903,1713199482.8333893,0.2501,5
update-pipeline,1713199487.583463,1713199487.7647607,0.1813,5
check-workers,1713199487.5825095,1713199487.806772,0.22426,5
system-monitoring,1713199487.5831556,1713199487.9565976,0.37344,5
server-monitoring,1713199487.5828037,1713199488.0512013,0.4684,5
check-workers,1713199492.581695,1713199492.6203094,0.03861,5
server-monitoring,1713199492.5835316,1713199492.7783012,0.19477,5
check-workers,1713199497.5815969,1713199497.6229167,0.04132,5
data-pipeline,1713199497.5838754,1713199497.6570137,0.07314,5
system-monitoring,1713199497.5836587,1713199497.796455,0.2128,5
server-monitoring,1713199497.5832086,1713199497.8502388,0.26703,5
check-workers,1713199502.5814097,1713199502.6942263,0.11282,5
server-monitoring,1713199502.5832844,1713199502.8109748,0.22769,5
check-workers,1713199507.5819862,1713199507.6472414,0.06526,5
system-monitoring,1713199507.58527,1713199507.8160815,0.23081,5
server-monitoring,1713199507.5844803,1713199507.8635602,0.27908,5
check-workers,1713199512.5815444,1713199512.686054,0.10451,5
server-monitoring,1713199512.5834324,1713199512.7981315,0.2147,5
check-workers,1713199517.583462,1713199517.6618633,0.0784,5
system-monitoring,1713199517.5845358,1713199517.9437125,0.35918,5
server-monitoring,1713199517.5837286,1713199518.185885,0.60216,5
aggregation-pipeline,1713199517.5848026,1713199522.4760575,4.89125,6
check-workers,1713199522.581179,1713199522.5853682,0.00419,6
server-monitoring,1713199522.5829096,1713199522.8273947,0.24449,6
check-workers,1713199527.581033,1713199527.6208208,0.03979,6
model-pipeline,1713199527.5855484,1713199527.6726987,0.08715,6
data-pipeline,1713199527.585087,1713199527.7199483,0.13486,6
system-monitoring,1713199527.5849242,1713199528.0146909,0.42977,6
server-monitoring,1713199527.5832582,1713199528.2632763,0.68002,6
update-pipeline,1713199527.5893512,1713199528.7714107,1.18206,6
check-workers,1713199532.5822227,1713199532.6899545,0.10773,6
server-monitoring,1713199532.584282,1713199532.794463,0.21018,6
check-workers,1713199537.5816264,1713199537.6181252,0.0365,6
system-monitoring,1713199537.583979,1713199537.734839,0.15086,6
server-monitoring,1713199537.5834541,1713199537.8799353,0.29648,6
check-workers,1713199542.5816126,1713199542.6848114,0.1032,6
server-monitoring,1713199542.5834398,1713199542.7860143,0.20257,6
check-workers,1713199547.5813072,1713199547.714555,0.13325,6
server-monitoring,1713199547.5829158,1713199547.821653,0.23874,6
system-monitoring,1713199547.5838406,1713199547.8662112,0.28237,6
check-workers,1713199552.5814598,1713199552.6223462,0.04089,6
server-monitoring,1713199552.583243,1713199552.7607644,0.17752,6
check-workers,1713199557.5816119,1713199557.6166317,0.03502,6
data-pipeline,1713199557.58413,1713199557.6838584,0.09973,6
system-monitoring,1713199557.5837512,1713199557.779832,0.19608,6
server-monitoring,1713199557.5832353,1713199557.837847,0.25461,6
check-workers,1713199562.5818307,1713199562.6812024,0.09937,6
server-monitoring,1713199562.5836074,1713199562.7883222,0.20471,6
check-workers,1713199567.5813525,1713199567.6170402,0.03569,6
system-monitoring,1713199567.5841079,1713199567.7942388,0.21013,6
update-pipeline,1713199567.5848246,1713199567.7099586,0.12513,6
aggregation-pipeline,1713199567.5855474,1713199567.6996522,0.1141,6
server-monitoring,1713199567.5834465,1713199567.839995,0.25655,6
check-workers,1713199572.5811772,1713199572.6799443,0.09877,6
server-monitoring,1713199572.58278,1713199572.7911074,0.20833,6
check-workers,1713199577.5815642,1713199577.6162956,0.03473,6
system-monitoring,1713199577.5839012,1713199577.7484477,0.16455,6
server-monitoring,1713199577.5833812,1713199577.8599663,0.27659,6
check-workers,1713199582.5811956,1713199582.6226633,0.04147,6
server-monitoring,1713199582.5828114,1713199582.7594006,0.17659,6
model-pipeline,1713199587.584735,1713199587.6221993,0.03746,6
data-pipeline,1713199587.584309,1713199587.6571693,0.07286,6
check-workers,1713199587.5811203,1713199587.643255,0.06213,6
system-monitoring,1713199587.5838344,1713199587.8447714,0.26094,6
server-monitoring,1713199587.5827515,1713199587.8844807,0.30173,6
check-workers,1713199592.581403,1713199592.615205,0.0338,6
server-monitoring,1713199592.5830579,1713199592.7709596,0.1879,6
check-workers,1713199597.582207,1713199597.6504955,0.06829,6
system-monitoring,1713199597.584873,1713199597.963639,0.37877,6
server-monitoring,1713199597.5845592,1713199597.931894,0.34733,6
check-workers,1713199602.581505,1713199602.6807337,0.09923,6
server-monitoring,1713199602.5833917,1713199602.7837758,0.20038,6
check-workers,1713199607.581619,1713199607.6279852,0.04637,6
update-pipeline,1713199607.5845892,1713199607.643294,0.0587,6
system-monitoring,1713199607.5841913,1713199607.9606476,0.37646,6
server-monitoring,1713199607.5834627,1713199607.9959736,0.41251,6
check-workers,1713199612.5813444,1713199612.6161933,0.03485,6
server-monitoring,1713199612.5831652,1713199612.762398,0.17923,6
check-workers,1713199617.5824296,1713199617.6490977,0.06667,6
data-pipeline,1713199617.586005,1713199617.7112696,0.12526,6
aggregation-pipeline,1713199617.5862086,1713199617.7338169,0.14761,6
server-monitoring,1713199617.5852818,1713199618.0514832,0.4662,6
system-monitoring,1713199617.5855534,1713199618.1785946,0.59304,6
check-workers,1713199622.5813346,1713199622.6839364,0.1026,6
server-monitoring,1713199622.5831819,1713199622.7840211,0.20084,6
check-workers,1713199627.5821497,1713199627.628999,0.04685,6
system-monitoring,1713199627.5846412,1713199627.7564843,0.17184,6
server-monitoring,1713199627.5840292,1713199627.824472,0.24044,6
check-workers,1713199632.5817623,1713199632.6990228,0.11726,6
server-monitoring,1713199632.583925,1713199632.8246026,0.24068,6
check-workers,1713199637.5816715,1713199637.6178534,0.03618,6
system-monitoring,1713199637.5842702,1713199637.744653,0.16038,6
server-monitoring,1713199637.5835488,1713199637.8175182,0.23397,6
check-workers,1713199642.5817785,1713199642.6912415,0.10946,6
server-monitoring,1713199642.583857,1713199642.8156223,0.23177,6
check-workers,1713199647.5822792,1713199647.6363049,0.05403,6
model-pipeline,1713199647.5864851,1713199647.7045128,0.11803,6
update-pipeline,1713199647.587375,1713199647.8159513,0.22858,6
data-pipeline,1713199647.5862236,1713199647.7713113,0.18509,6
system-monitoring,1713199647.585448,1713199647.8832576,0.29781,6
server-monitoring,1713199647.5851924,1713199647.9372778,0.35209,6
check-workers,1713199652.58193,1713199652.7067,0.12477,6
server-monitoring,1713199652.5843163,1713199652.8419635,0.25765,6
check-workers,1713199657.5814574,1713199657.6319683,0.05051,6
system-monitoring,1713199657.5850022,1713199657.7884915,0.20349,6
check-workers,1713199662.581323,1713199662.6841967,0.10287,6
server-monitoring,1713199662.5831835,1713199662.7895844,0.2064,6
check-workers,1713199667.5814803,1713199667.6165857,0.03511,6
aggregation-pipeline,1713199667.5842466,1713199667.6635015,0.07925,6
system-monitoring,1713199667.5837648,1713199667.7927053,0.20894,6
server-monitoring,1713199667.583135,1713199667.8352218,0.25209,6
check-workers,1713199672.5814495,1713199672.6877465,0.1063,6
server-monitoring,1713199672.583324,1713199672.8169184,0.23359,6
check-workers,1713199677.5815465,1713199677.6381884,0.05664,6
data-pipeline,1713199677.5848136,1713199677.6661694,0.08136,6
system-monitoring,1713199677.5841513,1713199677.818132,0.23398,6
server-monitoring,1713199677.5835083,1713199677.8856018,0.30209,6
check-workers,1713199682.581596,1713199682.6917708,0.11017,6
server-monitoring,1713199682.583391,1713199682.8068364,0.22345,6
check-workers,1713199687.5854208,1713199687.655126,0.06971,6
update-pipeline,1713199687.587273,1713199687.710935,0.12366,6
server-monitoring,1713199687.5859914,1713199687.9104717,0.32448,6
system-monitoring,1713199687.5863304,1713199687.964777,0.37845,6
check-workers,1713199692.5815413,1713199692.703417,0.12188,6
server-monitoring,1713199692.5832953,1713199692.8956351,0.31234,6
check-workers,1713199697.5815232,1713199697.6164339,0.03491,6
system-monitoring,1713199697.5836773,1713199697.7471163,0.16344,6
server-monitoring,1713199697.5831761,1713199697.850361,0.26718,6
check-workers,1713199702.5812705,1713199702.6204302,0.03916,6
server-monitoring,1713199702.583262,1713199702.7761114,0.19285,6
model-pipeline,1713199707.5846732,1713199707.62421,0.03954,6
data-pipeline,1713199707.5844274,1713199707.6586633,0.07424,6
check-workers,1713199707.581294,1713199707.6448162,0.06352,6
system-monitoring,1713199707.5839198,1713199707.8810506,0.29713,6
server-monitoring,1713199707.583547,1713199707.9299228,0.34638,6
check-workers,1713199712.5816467,1713199712.6699746,0.08833,6
server-monitoring,1713199712.5836604,1713199712.7873626,0.2037,6
check-workers,1713199717.5813923,1713199717.644634,0.06324,6
aggregation-pipeline,1713199717.5846705,1713199717.6769545,0.09228,6
server-monitoring,1713199717.5837622,1713199717.8471577,0.2634,6
system-monitoring,1713199717.5843987,1713199717.889097,0.3047,6
check-workers,1713200756.83716,1713200756.9506965,0.11354,6
server-monitoring,1713200756.8405445,1713200757.1143155,0.27377,6
check-workers,1713200761.8393815,1713200761.9504313,0.11105,6
system-monitoring,1713200761.8434522,1713200762.3218825,0.47843,6
server-monitoring,1713200761.8426087,1713200762.1435885,0.30098,6
check-workers,1713200766.8367023,1713200766.9457824,0.10908,6
server-monitoring,1713200766.8393404,1713200767.0914636,0.25212,6
check-workers,1713200771.840668,1713200771.9749467,0.13428,6
server-monitoring,1713200771.8410354,1713200772.2782903,0.43725,6
system-monitoring,1713200771.8413067,1713200772.18611,0.3448,6
check-workers,1713200776.837184,1713200776.9212554,0.08407,6
server-monitoring,1713200776.8393383,1713200777.0485067,0.20917,6
check-workers,1713200781.8364496,1713200782.0272608,0.19081,6
data-pipeline,1713200781.839444,1713200782.1457615,0.30632,6
system-monitoring,1713200781.8389046,1713200782.319307,0.4804,6
server-monitoring,1713200781.8385594,1713200782.439913,0.60135,6
check-workers,1713200786.8365178,1713200786.9364028,0.09988,6
server-monitoring,1713200786.838831,1713200787.0587063,0.21988,6
check-workers,1713200791.8377495,1713200791.9636211,0.12587,6
