name,date,time,cpu-percent,ram-percent,ram-total-bytes,ram-free-bytes,ram-used-bytes,disk-total-bytes,disk-free-bytes,disk-used-bytes,network-sent-bytes,network-received-bytes,network-packets-sent,network-packets-received,network-packets-sending-errors,network-packets-reciving-errors,network-packets-outgoing-dropped,network-packets-incoming-dropped,cycle
system,2024-04-15-14:27:40.606257,1713191260.606319,25.6,77.1,16650469376,495202304,11573215232,370490241024,95931826176,255663497216,416721767,279152943,58508,54075,0,0,0,0,4
system,2024-04-15-14:27:50.603628,1713191270.6036868,37.3,77.2,16650469376,490074112,11571216384,370490241024,95930953728,255664369664,417225438,279563052,58804,54365,0,0,0,0,4
system,2024-04-15-14:28:00.603428,1713191280.6035123,57.9,77.1,16650469376,492789760,11567267840,370490241024,95930048512,255665274880,417709592,279949704,59085,54639,0,0,0,0,4
system,2024-04-15-14:28:10.607282,1713191290.6073647,95.0,77.0,16650469376,516558848,11556130816,370490241024,95929290752,255666032640,418203728,280349893,59373,54916,0,0,0,0,4
system,2024-04-15-14:28:20.604294,1713191300.6043806,68.8,77.2,16650469376,471896064,11575881728,370490241024,95928078336,255667245056,418825090,280877800,59726,55261,0,0,0,0,4
system,2024-04-15-14:28:30.605923,1713191310.6060007,59.7,77.2,16650469376,481624064,11581943808,370490241024,95925702656,255669620736,420878896,282823910,60629,56151,0,0,0,0,5
system,2024-04-15-14:28:40.604399,1713191320.6044636,35.3,77.2,16650469376,475201536,11583483904,370490241024,95925354496,255669968896,421115176,282951912,60881,56403,0,0,0,0,5
system,2024-04-15-14:28:50.602209,1713191330.6022975,53.0,77.3,16650469376,452706304,11600691200,370490241024,95925084160,255670239232,421380206,283107566,61175,56690,0,0,0,0,5
system,2024-04-15-14:29:00.603431,1713191340.6035013,54.1,78.2,16650469376,300564480,11753037824,370490241024,95901044736,255694278656,445456534,291248159,62146,57350,0,0,0,0,5
system,2024-04-15-14:29:10.608006,1713191350.6080875,88.9,77.5,16650469376,423354368,11622387712,370490241024,95900778496,255694544896,445724823,291401412,62418,57612,0,0,0,0,5
system,2024-04-15-14:29:20.601444,1713191360.6015048,33.8,77.4,16650469376,429146112,11622416384,370490241024,95900483584,255694839808,446037896,291606314,62741,57922,0,0,0,0,5
system,2024-04-15-14:29:30.606584,1713191370.606665,37.5,77.4,16650469376,429903872,11617579008,370490241024,95900172288,255695151104,446317800,291782674,63008,58182,0,0,0,0,5
system,2024-04-15-14:29:40.607272,1713191380.607352,51.3,77.7,16650469376,374312960,11657555968,370490241024,95891886080,255703441408,454607915,299981894,63652,58788,0,0,0,0,5
system,2024-04-15-14:29:50.601275,1713191390.6013615,40.8,78.0,16650469376,326258688,11709390848,370490241024,95891566592,255703756800,454923608,300187731,63946,59073,0,0,0,0,5
